id,EPA_ID,Site_Name,City,State,County,Non-NPL_Status_Code,Non-NPL_Status_Date,NPL_Status_Code,x,y
1511,COD983778432,SUMMITVILLE MINE,RIO GRANDE COUNTY,CO,RIO GRANDE,[Blank Code],[Blank Date],F,-106.440587,37.574951
1512,DED980494637,SUSSEX COUNTY LANDFILL NO. 5,LAUREL,DE,SUSSEX,[Blank Code],[Blank Date],D,-75.571314,38.556504
1513,MAD980520696,SUTTON BROOK DISPOSAL AREA,TEWKSBURY,MA,MIDDLESEX,[Blank Code],[Blank Date],F,-71.234225,42.610648
1514,NJD041743220,SWOPE OIL & CHEMICAL CO.,PENNSAUKEN TOWNSHIP,NJ,CAMDEN,[Blank Code],[Blank Date],F,-75.058009,39.956205
1515,FLD000648055,SYDNEY MINE SLUDGE PONDS,BRANDON,FL,HILLSBOROUGH,[Blank Code],[Blank Date],F,-82.285925,27.937801
1516,NHD099363541,SYLVESTER,NASHUA,NH,HILLSBOROUGH,[Blank Code],[Blank Date],F,-71.467566,42.765366
1517,NJD064263817,SYNCON RESINS,SOUTH KEARNY,NJ,HUDSON,[Blank Code],[Blank Date],F,-74.145421,40.768434
1518,CAD990832735,"SYNERTEK, INC. (BUILDING 1)",SANTA CLARA,CA,SANTA CLARA,[Blank Code],[Blank Date],F,-121.955236,37.354108
1519,MOD007452154,SYNTEX FACILITY,VERONA,MO,LAWRENCE,[Blank Code],[Blank Date],F,-93.795759,36.963948
1520,NYD000511360,SYOSSET LANDFILL,OYSTER BAY,NY,NASSAU,[Blank Code],[Blank Date],D,-73.532068,40.865654
1521,CAD009106220,T.H. AGRICULTURE & NUTRITION CO.,FRESNO,CA,FRESNO,[Blank Code],[Blank Date],D,-119.772587,36.746842
1522,GAD042101261,T.H. AGRICULTURE & NUTRITION CO. (ALBANY PLANT),ALBANY,GA,DOUGHERTY,[Blank Code],[Blank Date],F,-84.155741,31.578507
1523,ALD007454085,T.H. AGRICULTURE & NUTRITION CO. (MONTGOMERY PLANT),MONTGOMERY,AL,MONTGOMERY,[Blank Code],[Blank Date],F,-86.299969,32.366805
1524,NJD980761357,TABERNACLE DRUM DUMP,TABERNACLE TOWNSHIP,NJ,BURLINGTON,[Blank Code],[Blank Date],D,-74.710705,39.843385
1525,VTD000509174,"TANSITOR ELECTRONICS, INC.",BENNINGTON,VT,BENNINGTON,[Blank Code],[Blank Date],D,-73.196774,42.878135
1526,ASD980637656,TAPUTIMU FARM,PAGO PAGO,AS,[Blank County],[Blank Code],[Blank Date],D,-170.700556,-14.279444
1527,OKD980629844,TAR CREEK (OTTAWA COUNTY),OTTAWA COUNTY,OK,OTTAWA,[Blank Code],[Blank Date],F,-94.810595,36.771079
1528,MID980794655,TAR LAKE,MANCELONA TOWNSHIP,MI,ANTRIM,[Blank Code],[Blank Date],F,-84.957681,44.907574
1529,PAD980693907,TAYLOR BOROUGH DUMP,TAYLOR BOROUGH,PA,LACKAWANNA,[Blank Code],[Blank Date],D,-75.714874,41.386833
1530,ORD009042532,TAYLOR LUMBER AND TREATING,SHERIDAN,OR,YAMHILL,[Blank Code],[Blank Date],F,-123.394829,45.099281
1531,FLD980494959,TAYLOR ROAD LANDFILL,SEFFNER,FL,HILLSBOROUGH,[Blank Code],[Blank Date],F,-82.275647,27.983633
1532,CAD009111444,TELEDYNE SEMICONDUCTOR,MOUNTAIN VIEW,CA,SANTA CLARA,[Blank Code],[Blank Date],F,-122.083851,37.386052
1533,ORD050955848,TELEDYNE WAH CHANG,ALBANY,OR,LINN,[Blank Code],[Blank Date],F,-123.105928,44.636511
1534,MIN000510063,TEN-MILE DRAIN,ST. CLAIR SHORES,MI,MACOMB,[Blank Code],[Blank Date],F,-82.89636,42.497409
1535,TND071516959,TENNESSEE PRODUCTS,CHATTANOOGA,TN,HAMILTON,[Blank Code],[Blank Date],F,-85.30968,35.04563
1536,OKD980620967,TENTH STREET DUMP/JUNKYARD,OKLAHOMA CITY,OK,OKLAHOMA,[Blank Code],[Blank Date],D,-97.516428,35.46756
1537,GAD982112658,TERRY CREEK DREDGE SPOIL AREAS/HERCULES OUTFALL,BRUNSWICK,GA,GLYNN,SA,04/21/2004,P,-81.491489,31.149953
1538,TXD062113329,TEX-TIN CORP.,TEXAS CITY,TX,GALVESTON,[Blank Code],[Blank Date],F,-94.9027,29.383845
1539,TXD008056152,TEXARKANA WOOD PRESERVING CO.,TEXARKANA,TX,BOWIE,[Blank Code],[Blank Date],F,-94.047688,33.425125
1540,MID044567162,"THERMO-CHEM, INC.",MUSKEGON,MI,MUSKEGON,[Blank Code],[Blank Date],F,-86.248392,43.234181
1541,NHD989090469,TIBBETTS ROAD,BARRINGTON,NH,STRAFFORD,[Blank Code],[Blank Date],F,-71.047008,43.22286
1542,MOD980685226,TIMES BEACH,TIMES BEACH,MO,ST. LOUIS,[Blank Code],[Blank Date],D,-90.581029,38.505537
1543,OK1571724391,TINKER AIR FORCE BASE (SOLDIER CREEK/BUILDING 3001),OKLAHOMA CITY,OK,OKLAHOMA,[Blank Code],[Blank Date],F,-97.516428,35.46756
1544,NHD062004569,TINKHAM GARAGE,LONDONDERRY,NH,ROCKINGHAM,[Blank Code],[Blank Date],F,-71.373927,42.86513
1545,IND980997639,"TIPPECANOE SANITARY LANDFILL, INC.",LAFAYETTE,IN,TIPPECANOE,[Blank Code],[Blank Date],F,-86.875287,40.416702
1546,PA5213820892,TOBYHANNA ARMY DEPOT,TOBYHANNA,PA,MONROE,[Blank Code],[Blank Date],F,-75.417899,41.179787
1547,WAD980723506,TOFTDAHL DRUMS,BRUSH PRAIRIE,WA,CLARK,[Blank Code],[Blank Date],D,-122.546486,45.732894
1548,WID980610299,TOMAH ARMORY,TOMAH,WI,MONROE,[Blank Code],[Blank Date],F,-90.504021,43.978576
1549,WID980616841,TOMAH FAIRGROUNDS,TOMAH,WI,MONROE,[Blank Code],[Blank Date],D,-90.504021,43.978576
1550,WID980610307,TOMAH MUNICIPAL SANITARY LANDFILL,TOMAH,WI,MONROE,[Blank Code],[Blank Date],F,-90.504021,43.978576
1551,PAD073613663,TONOLLI CORP.,NESQUEHONING,PA,CARBON,[Blank Code],[Blank Date],F,-75.811028,40.864534
1552,UT3213820894,TOOELE ARMY DEPOT (NORTH AREA),TOOELE,UT,TOOELE,[Blank Code],[Blank Date],F,-112.29828,40.530778
1553,MID980901946,TORCH LAKE,HOUGHTON COUNTY,MI,HOUGHTON,[Blank Code],[Blank Date],F,-88.569401,47.121122
1554,FLD004065546,TOWER CHEMICAL CO.,CLERMONT,FL,LAKE,[Blank Code],[Blank Date],F,-81.772854,28.549445
1555,NHD981063860,TOWN GARAGE/RADIO BEACON,LONDONDERRY,NH,ROCKINGHAM,[Blank Code],[Blank Date],F,-71.373927,42.86513
1556,SCD980558050,TOWNSEND SAW CHAIN CO.,PONTIAC,SC,RICHLAND,[Blank Code],[Blank Date],F,-80.854809,34.128484
1557,CA4971520834,TRACY DEFENSE DEPOT (USARMY),TRACY,CA,SAN JOAQUIN,[Blank Code],[Blank Date],F,-121.425223,37.739651
1558,FLD091471904,"TRANS CIRCUITS, INC.",LAKE PARK,FL,PALM BEACH,[Blank Code],[Blank Date],F,-80.066431,26.80034
1559,CA5570024575,TRAVIS AIR FORCE BASE,TRAVIS AFB,CA,SOLANO,[Blank Code],[Blank Date],F,-121.939858,38.272119
1560,CA1170090087,TREASURE ISLAND NAVAL STATION-HUNTERS POINT ANNEX,SAN FRANCISCO,CA,SAN FRANCISCO,[Blank Code],[Blank Date],F,-122.419416,37.77493
1561,NYD980509285,"TRI-CITIES BARREL CO., INC.",PORT CRANE,NY,BROOME,[Blank Code],[Blank Date],F,-75.833526,42.164243
1562,KYD981028350,TRI-CITY DISPOSAL CO.,SHEPHERDSVILLE,KY,BULLITT,[Blank Code],[Blank Date],F,-85.715792,37.988399
1563,FLD070864541,"TRI-CITY OIL CONSERVATIONIST, INC",TAMPA,FL,HILLSBOROUGH,[Blank Code],[Blank Date],D,-82.457178,27.950575
1564,ILD048306138,"TRI-COUNTY LANDFILL CO./WASTE MANAGEMENT OF ILLINOIS, INC.",ELGIN,IL,KANE,[Blank Code],[Blank Date],F,-88.282567,42.035408
1565,KS0001402320,TRI-COUNTY PUBLIC AIRPORT,DELAVAN,KS,MORRIS,[Blank Code],[Blank Date],P,-96.813344,38.656119
1566,IND006038764,TRI-STATE PLATING,COLUMBUS,IN,BARTHOLOMEW,[Blank Code],[Blank Date],D,-85.92138,39.20144
1567,ALD983166299,TRIANA/TENNESSEE RIVER,LIMESTONE/MORGAN,AL,"MORGAN, LIMESTONE, MADISO",[Blank Code],[Blank Date],F,-82.501052,35.472217
1568,TXD055143705,TRIANGLE CHEMICAL CO.,BRIDGE CITY,TX,ORANGE,[Blank Code],[Blank Date],D,-93.845726,30.020768
1569,NYD002059517,"TRONIC PLATING CO., INC.",FARMINGDALE,NY,SUFFOLK,[Blank Code],[Blank Date],D,-73.445401,40.7326
1570,NHD980520217,TROY MILLS LANDFILL,TROY,NH,CHESHIRE,[Blank Code],[Blank Date],F,-72.177154,42.831435
1571,CAD009159088,"TRW MICROWAVE, INC (BUILDING 825)",SUNNYVALE,CA,SANTA CLARA,[Blank Code],[Blank Date],F,-122.03635,37.36883
1572,OHD004179339,"TRW, INC. (MINERVA PLANT)",MINERVA,OH,STARK,[Blank Code],[Blank Date],F,-81.105376,40.729782
1573,AZD980737530,TUCSON INTERNATIONAL AIRPORT AREA,TUCSON,AZ,PIMA,[Blank Code],[Blank Date],F,-110.926479,32.221743
1574,WAD980639256,TULALIP LANDFILL,MARYSVILLE,WA,SNOHOMISH,[Blank Code],[Blank Date],D,-122.177082,48.051764
1575,OKD987096195,TULSA FUEL AND MANUFACTURING,COLLINSVILLE,OK,TULSA,[Blank Code],[Blank Date],F,-95.838877,36.364538
1576,VID982272569,TUTU WELLFIELD,TUTU,VI,ST. THOMAS,[Blank Code],[Blank Date],F,-99.058784,19.30053
1577,MN8570024275,TWIN CITIES AIR FORCE RESERVE BASE (SMALL ARMS RANGE LANDFILL),MINNEAPOLIS,MN,HENNEPIN,[Blank Code],[Blank Date],D,-93.265011,44.977753
1578,DED000606079,TYBOUTS CORNER LANDFILL,NEW CASTLE,DE,NEW CASTLE,[Blank Code],[Blank Date],F,-75.566817,39.66204
1579,DED980705545,TYLER REFRIGERATION PIT,SMYRNA,DE,KENT,[Blank Code],[Blank Date],D,-75.604649,39.299834
1580,FL1570024124,TYNDALL AIR FORCE BASE,PANAMA CITY,FL,BAY,[Blank Code],[Blank Date],F,-85.660206,30.158813
1581,PAD980692024,TYSONS DUMP,UPPER MERION TWP,PA,MONTGOMERY,[Blank Code],[Blank Date],F,-75.376195,40.097222
1582,MID980794556,U.S. AVIEX,HOWARD TOWNSHIP,MI,CASS,[Blank Code],[Blank Date],F,-86.154827,41.835621
1583,NJD980654172,U.S. RADIUM CORP.,ORANGE,NJ,ESSEX,[Blank Code],[Blank Date],F,-74.232648,40.770619
1584,IND047030226,"U.S. SMELTER AND LEAD REFINERY, INC.",EAST CHICAGO,IN,LAKE,[Blank Code],[Blank Date],F,-87.454764,41.639202
1585,VAD980705404,U.S. TITANIUM,PINEY RIVER,VA,NELSON,[Blank Code],[Blank Date],F,-79.023081,37.70514
1586,PAD980539126,UGI COLUMBIA GAS PLANT,COLUMBIA,PA,LANCASTER,[Blank Code],[Blank Date],F,-76.50441,40.033709
1587,OR6213820917,UMATILLA ARMY DEPOT (LAGOONS),HERMISTON,OR,MORROW,[Blank Code],[Blank Date],F,-119.289461,45.84041
1588,MED042143883,"UNION CHEMICAL CO., INC.",SOUTH HOPE,ME,KNOX,[Blank Code],[Blank Date],F,-69.158942,44.265025
1589,IDD055030852,UNION PACIFIC RAILROAD CO.,POCATELLO,ID,BANNOCK,[Blank Code],[Blank Date],D,-112.445534,42.871303
1590,ORD009049412,UNION PACIFIC RAILROAD CO. TIE-TREATING PLANT,THE DALLES,OR,WASCO,[Blank Code],[Blank Date],F,-121.178682,45.594565
1591,MND022949192,UNION SCRAP IRON & METAL CO.,MINNEAPOLIS,MN,HENNEPIN,[Blank Code],[Blank Date],D,-93.265011,44.977753
1592,ORD009043001,"UNITED CHROME PRODUCTS, INC.",CORVALLIS,OR,BENTON,[Blank Code],[Blank Date],F,-123.262043,44.564566
1593,TXD980745574,UNITED CREOSOTING CO.,CONROE,TX,MONTGOMERY,[Blank Code],[Blank Date],F,-95.456051,30.311877
1594,CAD981436363,UNITED HECKATHORN CO.,RICHMOND,CA,CONTRA COSTA,[Blank Code],[Blank Date],F,-122.347749,37.935758
1595,FLD098924038,"UNITED METALS, INC.",MARIANNA,FL,JACKSON,[Blank Code],[Blank Date],F,-85.226874,30.77436
1596,NMD030443303,UNITED NUCLEAR CORP.,CHURCH ROCK,NM,MCKINLEY,[Blank Code],[Blank Date],F,-108.599803,35.533911
1597,OHD018392928,"UNITED SCRAP LEAD CO., INC.",TROY,OH,MIAMI,[Blank Code],[Blank Date],F,-84.203277,40.039498
1598,NJ0001120799,UNITED STATES AVENUE BURN,GIBBSBORO,NJ,CAMDEN,[Blank Code],[Blank Date],F,-74.964889,39.83817
1599,NJD002005106,UNIVERSAL OIL PRODUCTS (CHEMICAL DIVISION),EAST RUTHERFORD,NJ,BERGEN,[Blank Code],[Blank Date],F,-74.097086,40.833989
1600,MND980613780,UNIVERSITY OF MINNESOTA (ROSEMOUNT RESEARCH CENTER),ROSEMOUNT,MN,DAKOTA,[Blank Code],[Blank Date],D,-93.125772,44.73941
1601,PRD980301154,UPJOHN FACILITY,BARCELONETA,PR,BARCELONETA,[Blank Code],[Blank Date],F,-66.558109,18.452056
1602,NJD980761399,UPPER DEERFIELD TOWNSHIP SANITARY LANDFILL,UPPER DEERFIELD TOWNSHIP,NJ,CUMBERLAND,[Blank Code],[Blank Date],D,-75.224569,39.503126
1603,MTSFN7578012,UPPER TENMILE CREEK MINING AREA,HELENA,MT,LEWIS AND CLARK,[Blank Code],[Blank Date],F,-112.024505,46.588371
1604,COD007063274,URAVAN URANIUM PROJECT (UNION CARBIDE CORP.),URAVAN,CO,MONTROSE,[Blank Code],[Blank Date],F,-108.752296,38.365501
1605,SCD003358744,US FINISHING/CONE MILLS,GREENVILLE,SC,GREENVILLE,[Blank Code],[Blank Date],F,-82.39401,34.852618
1606,UTN000802704,US MAGNESIUM,TOOELE COUNTY,UT,TOOELE,[Blank Code],[Blank Date],F,-113.001199,40.507092
1607,TXN000607093,US OIL RECOVERY,PASADENA,TX,HARRIS,[Blank Code],[Blank Date],F,-95.209101,29.691063
1608,AL7210020742,USARMY/NASA REDSTONE ARSENAL,HUNTSVILLE,AL,MADISON,[Blank Code],[Blank Date],F,-86.586104,34.730369
1609,FL5170022474,USN AIR STATION CECIL FIELD,JACKSONVILLE,FL,DUVAL,[Blank Code],[Blank Date],F,-81.655651,30.332184
1610,UTD980667240,UTAH POWER & LIGHT/AMERICAN BARREL CO.,SALT LAKE CITY,UT,SALT LAKE,[Blank Code],[Blank Date],F,-111.891047,40.760779
1611,PRD987366101,V&M/ALBALADEJO,ALMIRANTE NORTE WARD,PR,VEGA BAJA,[Blank Code],[Blank Date],D,,
1612,MOD980968341,VALLEY PARK TCE,VALLEY PARK,MO,ST. LOUIS,[Blank Code],[Blank Date],F,-90.492621,38.54922
1613,CAD063020143,"VALLEY WOOD PRESERVING, INC.",TURLOCK,CA,STANISLAUS,[Blank Code],[Blank Date],F,-120.846594,37.494657
1614,PAD982363970,VALMONT TCE SITE (FORMER - VALMONT INDUSTRIAL PARK),WEST HAZLETON,PA,LUZERNE,[Blank Code],[Blank Date],F,-75.996037,40.958696
1615,OHD980794606,VAN DALE JUNKYARD,MARIETTA,OH,WASHINGTON,[Blank Code],[Blank Date],F,-81.454844,39.415352
1616,TXD007357932,VAN DER HORST USA CORPORATION,TERRELL,TX,KAUFMAN,[Blank Code],[Blank Date],F,-96.275257,32.735963
1617,WAD988519708,VANCOUVER WATER STATION #1 CONTAMINATION,VANCOUVER,WA,CLARK,[Blank Code],[Blank Date],F,-122.661486,45.638728
1618,WAD988475158,VANCOUVER WATER STATION #4 CONTAMINATION,VANCOUVER,WA,CLARK,[Blank Code],[Blank Date],F,-122.661486,45.638728
1619,FLD980602346,VARSOL SPILL,MIAMI,FL,MIAMI-DADE,[Blank Code],[Blank Date],D,-80.19179,25.76168
1620,CO0002259588,VASQUEZ BOULEVARD AND I-70,DENVER,CO,DENVER,[Blank Code],[Blank Date],F,-104.990251,39.739236
1621,PRD980763775,VEGA ALTA PUBLIC SUPPLY WELLS,VEGA ALTA,PR,VEGA ALTA MUNICIPALITY,[Blank Code],[Blank Date],F,-66.33128,18.41217
1622,PRD980512669,VEGA BAJA SOLID WASTE DISPOSAL,RIO ABAJO WARD,PR,VEGA BAJA,[Blank Code],[Blank Date],F,,
1623,MIN000510389,VELSICOL BURN PIT,ST. LOUIS,MI,GRATIOT,[Blank Code],[Blank Date],F,-84.60667,43.408364
1624,TND980559033,VELSICOL CHEMICAL CORP. (HARDEMAN COUNTY),TOONE,TN,HARDEMAN,[Blank Code],[Blank Date],F,-88.952561,35.352303
1625,ILD000814673,VELSICOL CHEMICAL CORP. (MARSHALL PLANT),MARSHALL,IL,CLARK,[Blank Code],[Blank Date],F,-87.693638,39.391425
1626,MID000722439,VELSICOL CHEMICAL CORP. (MICHIGAN),ST. LOUIS,MI,GRATIOT,[Blank Code],[Blank Date],F,-84.60667,43.408364
1627,NJD980529879,VENTRON/VELSICOL,WOOD RIDGE BOROUGH,NJ,BERGEN,[Blank Code],[Blank Date],F,-74.099818,40.819745
1628,MID980793806,VERONA WELL FIELD,BATTLE CREEK,MI,CALHOUN,[Blank Code],[Blank Date],F,-85.179714,42.321152
1629,ARD000023440,"VERTAC, INC.",JACKSONVILLE,AR,PULASKI,[Blank Code],[Blank Date],F,-92.110146,34.866201
1630,NYD980763767,VESTAL WATER SUPPLY WELL 1-1,VESTAL,NY,BROOME,[Blank Code],[Blank Date],F,-76.053813,42.085075
1631,NYD980652267,VESTAL WATER SUPPLY WELL 4-2,VESTAL,NY,BROOME,[Blank Code],[Blank Date],D,-76.053813,42.085075
1632,WVD988798401,VIENNA TETRACHLOROETHENE,VIENNA,WV,WOOD,[Blank Code],[Blank Date],F,-81.548458,39.327019
1633,MON000705803,VIENNA WELLS,VIENNA,MO,MARIES,[Blank Code],[Blank Date],F,-91.947112,38.186709
1634,NJD002385664,"VINELAND CHEMICAL CO., INC.",VINELAND,NJ,CUMBERLAND,[Blank Code],[Blank Date],F,-75.025964,39.486377
1635,NJD980529887,VINELAND STATE SCHOOL,VINELAND,NJ,CUMBERLAND,[Blank Code],[Blank Date],D,-75.025964,39.486377
1636,IAD980630487,VOGEL PAINT & WAX CO.,MAURICE,IA,SIOUX,[Blank Code],[Blank Date],F,-96.185022,42.96721
1637,NYD980509376,VOLNEY MUNICIPAL LANDFILL,TOWN OF VOLNEY,NY,OSWEGO,[Blank Code],[Blank Date],F,-76.357712,43.342846
1638,PAD980692719,VOORTMAN FARM,UPPER SAUCON TWP,PA,LEHIGH,[Blank Code],[Blank Date],D,-75.399509,40.540049
1639,MAD001002252,"W.R. GRACE & CO., INC. (ACTON PLANT)",ACTON,MA,MIDDLESEX,[Blank Code],[Blank Date],F,-71.43284,42.485093
1640,NJ1891837980,"W.R. GRACE & CO., INC./WAYNE INTERIM STORAGE SITE (USDOE)",WAYNE TOWNSHIP,NJ,PASSAIC,[Blank Code],[Blank Date],D,-74.276544,40.925372
1641,PAD980539407,WADE (ABM),CHESTER,PA,DELAWARE,[Blank Code],[Blank Date],D,-75.355746,39.849557
1642,MND981002249,WAITE PARK WELLS,WAITE PARK,MN,STEARNS,[Blank Code],[Blank Date],F,-94.224158,45.557187
1643,MSD980601736,WALCOTTE CHEMICAL CO. WAREHOUSES,GREENVILLE,MS,WASHINGTON,[Blank Code],[Blank Date],D,-91.037703,33.399661
1644,NJD054981337,"WALDICK AEROSPACE DEVICES, INC.",WALL TOWNSHIP,NJ,MONMOUTH,[Blank Code],[Blank Date],F,-74.067975,40.160667
1645,PAD980829527,WALSH LANDFILL,HONEYBROOK TOWNSHIP,PA,CHESTER,[Blank Code],[Blank Date],F,-75.888251,40.081513
1646,MAD001197755,WALTON & LONSBURY INC.,ATTLEBORO,MA,BRISTOL,[Blank Code],[Blank Date],F,-71.285608,41.944544
1647,SCD037405362,"WAMCHEM, INC.",BURTON,SC,BEAUFORT,[Blank Code],[Blank Date],F,-80.723995,32.435748
1648,NCD003202603,WARD TRANSFORMER,RALEIGH,NC,WAKE,[Blank Code],[Blank Date],F,-78.638179,35.77959
1649,NYD980506679,WARWICK LANDFILL,WARWICK,NY,ORANGE,[Blank Code],[Blank Date],D,-74.359875,41.256483
1650,UTD000716399,WASATCH CHEMICAL CO. (LOT 6),SALT LAKE CITY,UT,SALT LAKE,[Blank Code],[Blank Date],F,-111.891047,40.760779
1651,MID980701247,WASH KING LAUNDRY,PLEASANT PLAINS TWP,MI,LAKE,[Blank Code],[Blank Date],F,-85.869093,43.850135
1652,MND980704738,WASHINGTON COUNTY LANDFILL,LAKE ELMO,MN,WASHINGTON,[Blank Code],[Blank Date],D,-92.879377,44.9958
1653,MON000705842,WASHINGTON COUNTY LEAD DISTRICT - FURNACE CREEK,CALEDONIA,MO,WASHINGTON,[Blank Code],[Blank Date],F,-90.772906,37.763382
1654,MON000705027,WASHINGTON COUNTY LEAD DISTRICT - OLD MINES,Old Mines,MO,WASHINGTON,[Blank Code],[Blank Date],F,-90.755964,38.015328
1655,MON000705023,WASHINGTON COUNTY LEAD DISTRICT - POTOSI,Potosi,MO,WASHINGTON,[Blank Code],[Blank Date],F,-90.787909,37.936438
1656,MON000705032,WASHINGTON COUNTY LEAD DISTRICT - RICHWOODS,Richwoods,MO,WASHINGTON,[Blank Code],[Blank Date],F,-90.827995,38.16062
1657,DC9170024310,WASHINGTON NAVY YARD,WASHINGTON,DC,DISTRICT OF COLUMBIA,[Blank Code],[Blank Date],F,-77.036871,38.907192
1658,MND980609119,WASTE DISPOSAL ENGINEERING,ANDOVER,MN,ANOKA,[Blank Code],[Blank Date],D,-93.29134,45.233298
1659,CAD980884357,"WASTE DISPOSAL, INC.",SANTA FE SPRINGS,CA,LOS ANGELES,[Blank Code],[Blank Date],F,-118.085345,33.947236
1660,MID060179587,WASTE MANAGEMENT OF MICHIGAN (HOLLAND LAGOONS),HOLLAND,MI,OTTAWA,[Blank Code],[Blank Date],D,-86.10893,42.787524
1661,WID980901235,"WASTE MANAGEMENT OF WISCONSIN, INC. (BROOKFIELD SANITARY LANDFILL)",BROOKFIELD,WI,WAUKESHA,[Blank Code],[Blank Date],F,-88.106479,43.060567
1662,WID990829475,WASTE RESEARCH & RECLAMATION CO.,EAU CLAIRE,WI,EAU CLAIRE,[Blank Code],[Blank Date],D,-91.498494,44.811349
1663,IND980504005,"WASTE, INC., LANDFILL",MICHIGAN CITY,IN,LA PORTE,[Blank Code],[Blank Date],D,-86.89503,41.707539
1664,IAD984566356,WATERLOO COAL GASIFICATION PLANT,WATERLOO,IA,BLACK HAWK,[Blank Code],[Blank Date],P,-92.342577,42.492786
1665,CAD980893234,WATKINS-JOHNSON CO. (STEWART DIVISION PLANT),SCOTTS VALLEY,CA,SANTA CRUZ,[Blank Code],[Blank Date],F,-122.014684,37.05106
1666,PAD980706824,WATSON JOHNSON LANDFILL,RICHLAND TOWNSHIP,PA,BUCKS,[Blank Code],[Blank Date],F,-79.952845,40.651654
1667,ILD047019732,WAUCONDA SAND & GRAVEL,WAUCONDA,IL,LAKE,[Blank Code],[Blank Date],F,-88.139247,42.258912
1668,WID980993521,WAUSAU GROUND WATER CONTAMINATION,WAUSAU,WI,MARATHON,[Blank Code],[Blank Date],F,-89.630122,44.959135
1669,NED980862718,WAVERLY GROUND WATER CONTAMINATION,WAVERLY,NE,LANCASTER,[Blank Code],[Blank Date],D,-96.527231,40.917221
1670,IND048989479,WAYNE WASTE OIL,COLUMBIA CITY,IN,WHITLEY,[Blank Code],[Blank Date],F,-85.488313,41.157269
1671,IND980794374,"WEDZEB ENTERPRISES, INC.",LEBANON,IN,BOONE,[Blank Code],[Blank Date],D,-86.469168,40.048374
1672,MO5210021288,WELDON SPRING FORMER ARMY ORDNANCE WORKS,ST. CHARLES,MO,ST. CHARLES,[Blank Code],[Blank Date],F,-90.497436,38.788106
1673,MO3210090004,WELDON SPRING QUARRY/PLANT/PITS (USDOE/ARMY),ST. CHARLES,MO,ST. CHARLES,[Blank Code],[Blank Date],F,-90.497436,38.788106
1674,MAD980732168,WELLS G&H,WOBURN,MA,MIDDLESEX,[Blank Code],[Blank Date],F,-71.152276,42.479262
1675,NJD986620995,WELSBACH & GENERAL GAS MANTLE (CAMDEN RADIATION),CAMDEN AND GLOUCESTER CIT,NJ,CAMDEN,[Blank Code],[Blank Date],F,-75.116286,39.89178
1676,TXN000606992,WEST COUNTY ROAD 112 GROUND WATER,MIDLAND,TX,MIDLAND,[Blank Code],[Blank Date],F,-102.077915,31.997346
1677,NEN000704738,WEST HIGHWAY 6 & HIGHWAY 281,HASTINGS,NE,ADAMS,[Blank Code],[Blank Date],F,-98.389873,40.586258
1678,RID981063993,WEST KINGSTON TOWN DUMP/URI DISPOSAL AREA,SOUTH KINGSTOWN,RI,WASHINGTON,[Blank Code],[Blank Date],F,-71.524667,41.447569
1679,MED985466168,WEST SITE/HOWS CORNERS,PLYMOUTH,ME,PENOBSCOT,[Blank Code],[Blank Date],F,-69.210325,44.767289
1680,OHN000508132,WEST TROY CONTAMINATED AQUIFER,TROY,OH,MIAMI,[Blank Code],[Blank Date],F,-84.203277,40.039498
1681,WVD980713036,WEST VIRGINIA ORDNANCE (USARMY),POINT PLEASANT,WV,MASON,[Blank Code],[Blank Date],F,-82.137089,38.844525
1682,CAD980894679,WESTERN PACIFIC RAILROAD CO.,OROVILLE,CA,BUTTE,[Blank Code],[Blank Date],D,-121.556359,39.513775
1683,WAD009487513,"WESTERN PROCESSING CO., INC.",KENT,WA,KING,[Blank Code],[Blank Date],F,-122.234843,47.380934
1684,RID009764929,WESTERN SAND & GRAVEL,BURRILLVILLE,RI,PROVIDENCE,[Blank Code],[Blank Date],F,-71.684725,41.966117
1685,PAD005000575,WESTINGHOUSE ELECTRIC CORP. (SHARON PLANT),SHARON,PA,MERCER,[Blank Code],[Blank Date],F,-80.493403,41.233112
1686,CAD001864081,WESTINGHOUSE ELECTRIC CORP. (SUNNYVALE PLANT),SUNNYVALE,CA,SANTA CLARA,[Blank Code],[Blank Date],F,-122.03635,37.36883
1687,PAD043882281,WESTINGHOUSE ELEVATOR CO. PLANT,GETTYSBURG,PA,ADAMS,[Blank Code],[Blank Date],F,-77.231095,39.830929
1688,MOD079900932,WESTLAKE LANDFILL,BRIDGETON,MO,ST. LOUIS,[Blank Code],[Blank Date],F,-90.411506,38.766995
1689,PAD980692537,WESTLINE,WESTLINE,PA,MCKEAN,[Blank Code],[Blank Date],D,-78.772253,41.77534
1690,WID980610620,WHEELER PIT,LA PRAIRIE TOWNSHIP,WI,ROCK,[Blank Code],[Blank Date],D,-89.017998,42.584358
1691,MOD000830554,"WHEELING DISPOSAL SERVICE CO., INC., LANDFILL",AMAZONIA,MO,ANDREW,[Blank Code],[Blank Date],D,-94.891913,39.886105
1692,NJD980755623,WHITE CHEMICAL CORP.,NEWARK,NJ,ESSEX,[Blank Code],[Blank Date],F,-74.172367,40.735657
1693,IAD065210734,WHITE FARM EQUIPMENT CO. DUMP,CHARLES CITY,IA,FLOYD,[Blank Code],[Blank Date],D,-92.672411,43.066361
